7115	3.382861	0.842370	2
47996	8.898921	0.796828	3
31254	9.558491	1.414385	3
75051	11.350839	0.794389	1
28578	3.862822	1.567580	1
49025	12.951043	1.642683	3
75749	14.216253	0.433338	1
43089	0.752455	0.094157	1
67700	6.137236	0.779691	1
12284	1.574118	1.475474	2
49903	8.971479	1.396062	3
24840	5.719323	0.776347	1
15956	4.311746	0.818847	2
30197	8.108292	0.045742	3
34270	2.931514	1.442622	1
71627	9.874622	1.044524	1
9983	0.000000	1.365341	2
34620	11.637371	1.081558	3
34849	11.323491	1.051555	3
25063	0.413634	1.120988	1
15538	2.045364	0.691483	2
3984	1.795640	0.433001	2
68007	5.128614	0.122331	1
7161	5.189674	0.468698	2
26872	10.184196	1.286258	3
18971	10.478828	1.319690	3
19912	0.000000	1.240064	2
9494	2.337859	1.143784	2
27227	9.513266	0.147183	3
28872	9.486813	0.701716	3
69055	5.326788	0.025458	1
41257	12.174177	0.880002	3
34035	7.117338	0.504516	3
12407	2.702892	0.367199	2
8238	2.249784	1.371482	2
10664	1.350644	0.677167	2
72840	7.452795	1.301397	1
29409	11.549854	0.923966	3
42701	9.204155	0.095115	3
35518	10.284938	1.352945	3
11239	6.554134	0.405008	2
85322	16.276873	1.063972	1
12032	1.130476	0.996949	2
22307	4.302207	0.021331	1
69388	10.425559	0.801823	1
44377	1.503739	1.156464	1
7206	4.797466	0.486781	2
40665	13.790638	0.103491	3
75919	8.704709	0.521144	1
62514	8.493984	0.593007	1
37409	11.610917	0.893921	3
30178	2.383013	0.499893	1
25258	10.850884	1.378644	3
31052	14.374104	0.823075	3
7445	4.092108	1.626345	2
74759	10.909736	1.029642	1
73814	11.662715	0.891375	1
14587	11.033373	1.534829	3
78787	21.038985	1.153143	1
76642	8.088406	1.302450	1
8530	4.368519	0.033824	2
75410	11.888692	1.204182	1
39217	8.317015	1.160855	3
10496	10.576880	0.630727	2
23459	1.675589	1.134259	1
47236	10.625768	1.152226	3
14342	2.114690	0.533021	2
8574	1.910009	0.217493	2
16850	9.348667	1.528929	2
28826	9.052219	1.669713	3
72587	8.996719	1.355260	1
14057	8.957575	0.186820	2
71949	14.164746	0.710157	1
61538	13.943123	0.131987	3
9587	1.400351	1.293966	2
28769	10.829120	1.515362	3
27169	4.492993	0.518353	1
27739	11.797340	1.439132	3
52889	3.888769	1.630356	1
42954	10.957555	1.671962	3
74181	6.357138	0.399104	1
6734	0.000000	1.146726	2
57907	2.381253	1.354241	1
29531	2.673795	0.819585	1
12745	8.507963	1.047295	3
74136	13.769524	0.876133	1
17037	4.969162	0.875735	2
46003	8.359702	0.854267	3
10317	4.739853	0.159790	2
64524	7.302442	0.208728	1
18282	8.052029	0.045157	3
31759	2.411156	1.077976	1
3561	1.572362	0.055784	2
22240	8.212625	0.339118	3
23208	3.041371	1.473072	1
11878	4.852114	0.317404	2
33141	8.549171	0.008891	3
50282	2.823508	0.246147	1
51607	5.542176	1.643117	1
49247	2.462451	0.044572	1
37453	13.444002	1.035141	3
11376	5.174884	0.982965	2
47168	5.415791	0.134509	1
42349	10.900842	1.304313	3
6962	10.489064	1.174882	2
57512	3.498306	1.391853	1
72738	5.387567	1.209821	1
68798	12.282815	0.318059	1
15788	0.628737	1.237093	2
5393	3.741100	0.346026	2
14485	9.928179	1.363031	3
68415	12.935149	0.945254	1
53645	5.521480	0.444629	1
59634	1.727918	1.475072	1
9803	1.319096	0.491527	2
71925	9.112432	0.416530	1
37182	1.535020	0.487186	1
41882	11.372210	0.322275	3
30785	2.420386	0.663674	1
42381	9.247394	1.679247	3
9017	0.547825	1.179087	2
50152	0.195022	1.038803	1
34353	5.490312	0.565915	1
63544	8.564695	0.371946	1
33997	3.407459	1.358754	1
5403	1.783868	0.468574	2
6112	1.977362	0.041425	2
62306	8.061390	0.984540	1
5331	0.000000	1.068698	2
32838	10.337485	1.378653	3
23955	7.244599	1.526573	3
35539	7.141840	0.855706	3
44892	0.000000	0.729730	1
23107	4.089275	0.244899	1
26463	2.813666	0.721324	1
38766	12.654777	0.586594	3
26926	5.845609	0.879689	1
30705	3.241418	1.017586	1
31722	8.520431	0.892025	3
42299	8.581757	1.552274	3
9054	6.823866	0.320473	2
11717	2.493362	0.897189	2
65218	14.006736	0.746386	1
62269	6.958074	0.750088	1
59613	8.830679	0.803847	3
8355	4.961462	1.477491	2
49979	1.962035	0.626431	1
73806	12.393737	0.497778	1
13045	1.740400	1.247006	2
18180	0.725560	0.942475	2
71013	15.887542	0.136496	1
14517	5.675183	0.629052	2
24501	11.077278	0.621171	3
14573	8.083161	0.486453	3
11193	1.444287	0.985859	2
32130	10.332128	0.212403	3
8385	0.000000	1.283247	2
27992	3.004873	1.346759	1
10490	0.788868	0.301594	2
12005	3.777223	1.122193	2
13739	1.226685	0.732930	2
31557	13.504719	0.147565	3
30540	14.020308	0.567665	3
75365	13.722579	1.273583	1
15683	4.144662	0.111935	2
31638	7.686990	0.710068	3
61216	8.040434	1.380472	1
8804	4.327883	1.623458	2
30454	4.419638	0.103096	1
12801	9.501757	0.142193	2
11836	2.404452	1.137654	2
33384	10.349734	1.467829	3
11559	4.295729	0.345949	2
27091	9.717768	0.610630	3
13119	1.324507	1.461786	2
57454	2.284718	0.655997	1
36912	10.840933	0.733564	3
69161	8.628284	1.118748	1
25718	10.512086	1.623337	3
32050	9.176940	0.860862	3
15427	0.000000	0.337288	2
8765	4.448364	1.646311	2
14832	10.024033	0.710540	3
24306	12.628104	0.733254	3
29040	2.407961	0.791745	1
31959	10.615642	0.327431	3
43122	12.830923	1.172607	3
72767	15.816310	0.300930	1
29596	0.526661	0.069915	1
77357	17.826701	0.308759	1
20843	3.689367	0.648319	2
9856	8.809832	0.060373	2
6973	2.139058	0.875099	2
8805	0.000000	0.655708	2
48144	8.060614	0.886764	3
9738	7.838074	1.363785	2
34840	4.461245	1.554815	1
5757	0.433647	0.575265	2
37638	10.531566	0.779119	3
34410	9.743303	1.228829	3
6556	3.047983	0.832654	2
45629	3.151944	0.896663	1
73472	12.635385	0.491329	1
36965	9.246548	0.233482	3
44848	12.977672	0.449632	3
35260	10.688558	0.588615	3
4225	1.362417	0.671460	2
43385	4.640891	1.602939	3
68583	12.391908	1.576368	1
17605	0.000000	0.823332	2
28709	12.432810	0.053625	3
73740	8.356263	0.046697	1
9180	0.000000	0.315235	2
21442	9.760022	1.165487	3
18304	5.184078	0.269535	2
9768	2.575348	0.104000	2
46167	10.384084	0.501331	3
29631	11.044349	1.363352	3
60133	9.206233	1.663988	1
74843	13.083848	0.700550	1
54964	4.196236	1.278277	1
69197	11.594877	1.697416	1
68411	8.923872	0.146383	1
39540	5.907492	0.544654	3
33097	2.685460	0.233733	1
74135	14.286933	1.611526	1
73824	16.031420	1.556750	1
36246	1.250557	0.336396	1
4696	4.399357	0.268163	2
0	0.528139	0.547301	2
9436	5.217605	0.644374	2
3430	2.030543	1.086419	2
43850	9.997603	1.015409	3
46390	9.289943	1.557606	3
12707	0.000000	0.330574	2
70241	11.997919	0.176062	1
0	1.282245	1.033135	2
31387	12.663072	0.239859	3
68549	9.129530	1.097962	1
10850	4.576556	1.464602	2
8131	4.911837	1.129128	2
42367	9.018686	1.093331	3
41351	0.795523	1.573339	1
70906	7.556152	0.979323	1
42180	9.003679	0.470041	3
72390	14.415598	0.558068	1
47671	0.314776	0.103412	1
9953	7.830919	0.773263	2
14881	3.413350	0.952768	2
63649	3.549636	1.473930	1
54483	7.475261	0.947423	3
49175	2.166397	0.392805	1
36557	7.916240	0.416759	3
33540	9.098447	1.141758	3
34126	15.055491	1.368943	3
77204	8.227304	1.437468	1
76916	14.208158	0.878904	1
39060	12.951131	0.939711	3
77469	10.278677	0.207760	1
28044	8.471114	1.563762	3
47863	11.583502	0.532377	3
26389	5.965498	1.411570	3
54166	1.911314	0.463757	1
6838	11.491159	1.258262	2
12237	2.834140	1.074900	2
41313	2.960931	0.332090	1
34509	11.606839	0.721932	3
12502	2.656199	0.319494	2
67557	8.910916	0.459411	1
22870	1.813272	0.840463	1
42478	10.659438	1.678335	3
70165	7.199436	0.216998	1
46133	12.554187	0.931725	3
34143	7.666079	0.074322	3
11162	3.232482	0.780561	2
10584	0.000000	1.399091	2
18930	0.748059	0.841939	2
63438	7.134207	0.326243	1
11549	2.149787	1.569337	2
6156	3.106923	0.449423	2
66691	14.366997	0.019085	1
79957	12.536810	0.192564	1
23151	8.902325	1.137735	3
56899	2.264568	0.606581	1
54736	2.401169	1.074652	1
36754	7.860241	1.361832	3
27374	11.227965	0.000335	3
17850	1.827158	1.358026	2
34740	4.053704	0.735184	1
10323	4.029962	1.045813	2
16171	3.399842	0.332536	2
33662	7.271624	0.521227	3
68574	5.204458	1.348024	1
46662	9.541149	1.664705	3
43984	7.950427	0.747060	3
15690	4.223192	1.410460	2
38562	9.351447	0.604380	3
23603	3.861753	1.457123	1
24118	9.595123	0.212815	3
42690	10.105073	0.739102	3
62081	6.448093	1.112814	1
69877	7.276182	0.794169	1
35940	11.401405	1.124481	3
45670	10.711738	0.516752	3
7863	2.139746	0.336407	2
42745	11.540233	1.631361	3
5516	6.751251	1.288044	2
6814	3.520086	1.604321	2
72851	8.367075	1.302628	1
77362	11.143729	1.426454	1
42406	12.222716	0.707276	3
47971	3.410729	0.728360	1
34138	11.628442	0.290352	3
10244	0.000000	0.218105	2
23780	1.800352	1.354114	1
2998	2.972400	0.626783	2
51528	1.344383	1.434880	1
63715	7.837015	0.366114	3
20569	4.233012	0.530311	2
49128	9.943196	0.452561	3
5187	1.196064	0.172945	2
72074	11.865575	1.089066	1
33486	7.383970	0.085681	3
32371	4.160285	1.583161	1
35666	9.542260	1.340171	3
42720	12.522124	0.252814	3
34327	11.921770	0.352429	3
58385	8.079675	1.599167	1
72690	11.645953	1.309886	1
33454	11.245028	0.416323	3
9728	1.923801	0.906329	2
9585	5.103713	0.558872	2
15238	2.375088	0.915817	2
9550	2.638505	1.541340	2
28555	9.315854	1.299198	3
13514	8.269624	0.353087	2
30760	13.038987	0.892352	3
66192	12.557731	0.514056	1
906	3.652351	1.283709	2
29970	7.463424	0.275793	3
32357	9.938922	0.464145	3
15924	5.930337	1.445635	2
12042	7.101960	0.957428	2
19283	0.000000	1.012921	2
28310	9.425654	1.581253	3
8662	3.322133	1.687849	2
14188	3.887442	0.878195	2
44188	10.182738	0.694393	3
10170	0.000000	1.169508	2
16637	11.305716	1.272724	3
38230	11.042733	1.534260	3
51722	7.441492	0.436318	3
35570	1.969475	0.395639	1
41732	5.890142	0.363749	3
25983	6.159143	1.016973	3
8755	7.084029	0.227667	3
6076	4.142599	0.199854	2
32231	6.453636	0.612749	3
36946	11.737291	0.029854	3
10048	4.427458	1.357690	2
2860	3.789045	0.865267	2
13183	5.023320	0.676418	2
30555	9.695075	1.424567	3
69540	5.627545	0.744480	1
48397	9.087761	0.944133	3
8558	0.000000	0.852804	2
25617	8.194120	0.099630	3
9521	2.067001	0.367865	2
6115	1.489267	1.063859	2
8230	6.801953	0.675513	2
43609	1.330126	0.521653	1
31111	8.467051	0.675982	3
78444	10.418921	1.568146	1
37039	8.911008	0.744716	3
9260	0.000000	0.236056	2
22025	3.766905	1.460906	2
52218	4.793461	0.849729	1
41473	8.789199	0.970809	3
60222	2.947842	1.454280	1
63819	9.183361	1.552098	1
19253	8.753170	1.425170	3
35648	8.678909	0.320832	3
16295	9.077079	1.491570	3
2198	3.141335	1.006938	2
30410	7.169252	1.425273	3
12270	1.236730	1.538190	2
17973	0.000000	0.827115	2
22601	4.673894	1.243589	1
70243	9.468353	1.445019	1
14343	4.319457	1.512187	2
10250	5.277491	0.111660	2
73463	8.960983	1.697355	1
73765	11.769006	0.664742	1
13844	3.602001	1.568525	2
70730	11.846730	0.154298	1
31741	10.023470	0.452120	3
66265	5.315886	0.755459	1
15160	12.275857	0.051597	3
10011	1.447216	0.787198	2
47098	10.843234	1.134688	3
32833	11.971424	0.516547	3
30110	9.958760	0.917594	3
20456	8.009413	1.646755	3
32376	7.369618	0.537870	3
73341	8.230726	0.906116	1
25190	12.394744	0.155238	3
40995	9.237024	0.092124	3
1948	1.042019	0.017272	2
31347	10.445841	0.274380	3
35042	0.556666	0.239405	1
47167	3.007126	0.861808	1
40475	2.529921	0.783411	1
1389	2.362119	1.607313	2
69814	17.565232	0.673529	1
34797	8.850970	1.193140	3
14970	7.587938	0.745873	2
40678	9.630213	0.067736	3
2670	6.839215	1.011777	2
58454	5.272248	1.382472	1
32157	13.440170	0.731526	3
7786	1.754157	0.120804	2
74780	9.889413	0.189718	1
18571	2.694365	0.101279	2
15627	0.000000	0.223471	2
49026	0.000000	1.375038	1
65589	2.764779	0.449714	1
43340	12.525248	1.535933	3
35225	13.041328	0.586035	3
35232	11.452931	0.591790	3
24538	4.224411	0.511127	1
46215	3.402852	0.645283	1
38303	10.256738	1.567296	3
3232	1.408938	0.369046	2
9642	5.445980	0.712194	2
44514	6.823875	0.676712	3
48472	1.551148	1.245510	1
36524	2.494684	0.392509	1
39224	6.960049	0.855079	3
31112	8.103224	0.811284	3
14261	1.924428	0.898092	2
2101	0.550143	0.458415	2
10555	5.423626	1.342251	2
31201	13.412950	0.903168	3
11768	0.000000	1.217980	2
28806	9.977629	1.031893	3
60865	4.067791	0.456487	1
4152	0.019191	1.540710	2
29010	10.735504	0.421616	3
41550	7.725348	1.526651	3
14051	1.456342	0.702795	2
42829	5.528755	0.907510	3
30101	11.351376	0.084974	3
74849	10.448735	0.617788	1
7890	4.965654	0.924019	2
73390	16.030436	0.705091	1
36881	1.370182	0.833046	1
38435	2.671792	1.696984	1
46868	13.656351	0.007071	3
48969	0.585588	0.380150	1
77468	9.863950	0.042700	1
76896	11.908460	0.746908	1
8913	2.462631	1.553665	2
68462	8.239003	0.371548	1
43121	13.534215	0.057465	3
69809	11.316055	1.031298	1
5308	3.475259	0.094873	2
22184	1.667943	1.611196	1
36772	11.051493	0.849299	3
30368	2.564949	0.458298	1
25527	3.691335	0.542055	1
66009	11.506700	0.690983	1
37761	5.789217	1.085869	3
73657	14.806496	1.084303	1
29186	9.527632	0.353223	3
14926	4.067387	0.618396	2
10384	0.642429	1.231756	2
10576	3.025220	1.067233	2
28931	8.408382	0.097916	3
24577	7.655933	1.433070	3
5661	0.437885	0.101783	2
6236	3.050197	0.239643	2
37843	12.865725	1.331328	3
3618	1.225583	0.539823	2
30833	8.753092	1.401011	3
22020	12.556362	0.182934	3
43450	0.314819	1.531789	1
69231	7.208719	0.546290	1
43554	10.748938	0.037447	3
24908	13.457887	0.047871	3
31808	3.954890	1.003948	1
27129	0.315640	0.009050	1
30859	11.782719	0.616445	3
75141	12.731424	0.590208	1
66491	8.203990	0.894030	1
34649	9.859393	1.559775	3
14112	1.276809	1.358862	2
7127	0.000000	0.336362	2
30576	1.615991	0.014917	1
66829	6.555635	0.821282	1
37995	10.134671	1.248986	3
37810	8.452362	0.956450	3
59133	9.412394	1.609242	1
15892	10.694804	0.644176	3
1352	0.336597	0.524218	2
46974	11.070918	0.703945	3
31501	2.250929	1.274445	1
43197	8.826369	0.489707	3
17354	12.523680	0.586696	3
40301	10.504094	0.864787	3
15418	3.533192	0.433104	2
11752	3.021608	1.271718	2
38828	12.023622	1.234025	3
34025	6.497293	0.574856	3
12488	5.419020	0.820534	2
22856	9.195343	0.792524	3
38232	0.962542	1.697964	1
23039	9.265487	0.687617	3
6486	5.010275	0.799280	2
17329	1.959439	0.238783	2
15913	5.604858	0.725692	2
16760	0.000000	0.943479	2
36884	2.774288	0.889269	1
75172	10.502133	1.696605	1
14299	0.000000	1.324508	2
3814	2.239950	1.398749	2
16959	0.000000	0.291218	2
49606	10.168180	1.261018	3
40119	9.490188	0.750111	3
71228	7.465634	0.005106	1
9093	4.023957	1.505316	2
44198	10.065020	0.159518	3
5454	0.000000	1.653057	2
75484	12.555547	1.308756	1
6242	4.872487	1.139213	2
10258	2.033517	0.708954	2
13627	2.892030	1.415210	2
77015	15.730796	0.492779	1
55285	7.997244	0.831629	3
28316	11.666933	1.394859	3
33917	11.999658	0.985257	3
30909	3.972690	0.547483	1
9521	0.663195	0.303168	2
7465	2.699335	1.517025	2
35835	6.577348	0.015169	3
4170	3.849655	0.240959	2
36250	9.008719	0.103920	3
31245	9.806004	1.355928	3
67287	9.588543	0.380591	1
23487	12.220622	0.783046	3
75720	14.928290	1.106993	1
71853	8.649990	1.551178	1
40043	10.547139	1.596593	3
80925	12.686847	0.048200	1
24931	11.238085	0.764795	3
5847	1.368890	0.118956	2
69147	14.768865	0.813389	1
68456	10.726559	1.647516	1
81075	15.087592	1.017215	1
25709	12.224195	0.389092	3
14746	1.713110	0.946394	2
42021	9.821329	1.436436	3
29819	11.278606	0.650336	3
21964	8.223841	1.679356	3
10018	5.511895	1.306666	2
42668	8.689567	1.663338	3
43456	12.276623	0.183314	3
46849	8.218427	0.376909	3
46000	1.980506	1.304678	1
77301	11.782620	1.075468	1
25936	13.539008	1.024302	3
48316	4.627834	0.314653	1
55526	7.138960	1.071671	1
22332	1.511069	0.379792	1
33091	9.378363	0.218659	3
3316	9.741631	0.762010	2
62946	4.945235	0.431521	1
39956	7.409185	0.529151	3
75237	14.458054	0.930292	1
40283	8.784033	1.591960	3
67532	7.859864	1.549540	1
43257	3.395133	0.503892	1
25282	4.134871	1.099553	1
28684	2.045702	0.988504	1
28297	5.596766	1.668330	1
72076	5.983632	0.488236	1
11007	3.494920	0.038788	2
35734	11.724096	0.858184	3
36113	10.135338	1.075785	3
19563	3.841799	0.353899	2
27792	11.386864	1.568450	3
10326	0.132786	1.625712	2
49476	11.400616	0.255588	3
8170	0.000000	0.892296	2
9949	6.210156	0.500488	2
34278	9.968340	0.845713	3
35032	7.143337	0.297176	3
21723	10.579175	1.021447	3
45602	2.295792	1.247947	1
31095	6.227205	0.182242	3
44313	2.575810	0.513158	1
9451	0.147111	1.050461	2
27354	9.892536	0.367054	3
11107	2.119693	0.595393	2
30110	9.539715	1.670955	3
30657	9.734014	1.522153	3
61425	11.222690	1.104352	3
8152	5.003222	0.879758	2
74946	14.223393	1.390175	1
44239	8.338022	1.607556	3
70280	8.843438	1.446570	1
6801	5.046356	0.028914	2
78371	15.082604	0.352326	1
32343	11.788095	0.834931	3
2591	2.654394	0.132753	2
37129	12.484435	0.421587	3
72566	9.741646	0.437573	1
9237	0.000000	1.511273	2
30055	10.531241	1.354229	3
24716	0.683830	1.321591	1
31803	3.329051	0.389528	1
7433	3.361988	1.553303	2
42090	0.791515	0.982544	1
25973	7.085921	0.558699	3
33083	7.018224	1.482389	3
22264	14.579484	0.749251	3
17823	3.346166	0.709194	2
53384	5.739994	0.948562	1
43072	9.917068	1.301135	3
6918	0.000000	0.508169	2
23715	8.128199	1.331406	3
47651	3.295095	1.125411	1
9661	4.771302	1.200348	2
3319	6.321988	0.579352	2
11777	6.291251	1.608278	2
55079	7.778025	1.404814	1
37083	6.527802	0.087198	3
34755	6.379639	1.229049	3
8997	1.060574	0.756809	2
87249	17.837156	0.364869	1
28166	11.348601	0.578318	3
218	0.020844	0.577661	2
71849	7.712181	1.484756	1
8020	3.392264	0.939287	2
16063	2.036680	1.305803	2
23951	1.265192	1.411034	2
8703	1.560497	0.243114	2
6391	4.016595	0.724536	2
8009	3.305078	0.452174	2
29452	11.177883	1.509090	3
10325	0.000000	0.224899	2
12137	4.797008	1.166473	2
16418	0.000000	1.445411	2
47390	10.255985	0.931352	3
33875	8.620981	0.489958	3
9203	5.093813	0.244330	2
25411	3.222678	0.320631	1
18179	7.681433	0.303399	3
45937	10.044245	1.409617	3
5194	4.612274	1.582201	2
8177	0.158319	1.086584	2
12652	7.922799	0.225077	3
41580	8.598911	1.463095	3
67770	4.788227	0.584323	1
7260	1.928897	0.049579	2
18800	1.421285	0.110125	2
29969	8.462525	0.384896	3
49397	1.124742	1.243612	1
46007	3.067499	1.136241	1
55174	8.440877	0.704689	3
8171	0.000000	0.603351	2
5951	2.105105	1.432415	2
24458	2.076276	0.452494	1
65564	6.034583	1.186604	1
23768	1.871333	1.454405	1
8221	3.321592	0.155225	2
26663	11.652191	1.282652	3
11120	3.533852	0.285788	2
33011	1.836182	1.646203	1
10377	9.325844	1.603997	2
40737	9.579611	0.439719	3
35252	9.854324	0.117817	3
27222	8.019226	1.403010	3
15694	3.832081	0.748880	2
25021	5.110731	0.815257	1
28629	6.797077	0.009500	3
42317	3.056697	1.091031	1
3333	2.041186	1.689072	2
19459	4.084408	0.581742	2
17341	0.060785	0.138482	2
28748	10.944870	1.657645	3
26440	12.052926	0.040905	3
9362	4.621629	0.776019	2
5914	4.785970	1.125618	2
19948	9.554196	1.271171	3
56587	6.101564	1.648007	1
32996	6.051493	1.461725	3
37690	10.220418	0.157974	3
15175	7.647834	1.233449	2
31328	9.516401	1.385664	3
69466	11.495672	0.143245	1
75125	12.524909	1.597910	1
32027	10.901295	1.379293	3
14288	0.000000	0.947323	2
38548	9.085201	0.570288	3
24806	13.999111	1.335050	3
692	2.600785	0.704913	2
33796	10.495463	1.488439	3
43151	5.137578	1.569336	3
74385	12.019728	0.932982	1
9676	0.000000	0.079714	2
28184	4.154043	1.465593	1
40761	10.279974	0.482560	3
13469	5.007283	0.266465	2
26708	9.323824	0.582348	3
29411	2.159154	0.993201	1
10788	3.074615	1.047025	2
35568	11.803310	1.279617	3
49636	2.163275	1.021077	1
38639	2.223559	1.201077	1
73799	12.253207	0.294644	1
9680	1.666878	1.178553	2
45083	13.906155	1.649507	3
16383	4.905346	0.988935	2
64324	6.478904	0.745758	1
27109	7.350797	1.356147	3
8300	2.260908	0.849346	2
45215	5.030122	1.092944	1
66084	7.223686	0.987446	1
20828	10.310366	0.247874	3
29011	3.660041	0.562926	1
31168	10.916757	0.513396	3
13487	2.064146	0.016386	2
38455	2.301132	1.069812	1
47022	4.984900	0.132931	1
56468	9.693010	1.236097	3
8254	8.024327	1.463103	2
14486	0.203367	1.487341	2
15637	3.947465	1.056211	2
50203	2.140189	1.447870	1
43365	2.911040	1.127949	1
47781	3.340332	0.103973	1
79662	13.692140	0.935026	1
31401	10.725589	0.722375	3
51283	6.831881	1.137067	3
32347	3.020666	0.082644	1
26139	2.002885	0.563644	1
48095	1.902943	1.148857	1
33614	8.424716	0.426226	3
52905	10.541679	0.150342	3
31516	12.094447	0.965232	3
34584	7.349800	1.251533	3
34747	12.370397	1.495691	3
60265	9.937141	1.622162	1
41513	8.200471	0.974336	3
39909	11.642337	1.227157	3
44776	2.135892	0.064675	1
8924	4.944244	0.649477	2
33243	0.693492	1.185162	1
35090	11.227548	1.415670	3
66179	4.145506	0.622379	1
12634	1.709205	1.174765	2
15592	0.000000	0.863327	2
27180	10.324931	1.122309	3
64124	8.970439	0.754370	1
21027	10.837537	0.388550	3
16469	5.957346	0.448485	2
24038	11.717143	1.542260	3
66884	12.864602	1.699498	1
51685	8.813018	0.418810	3
27962	9.378543	1.243854	3
33226	8.817063	1.603041	3
50010	2.644100	0.760158	1
40242	9.494145	1.060038	3
40742	10.497043	0.683133	3
10710	3.418977	0.745686	2
77006	12.120495	0.892604	1
42387	4.681418	0.811355	1
28097	8.084628	1.081346	3
69402	6.575004	1.628023	1
5141	1.510028	0.202742	2
79179	11.292659	1.256146	1
22967	2.176590	0.798176	2
32125	13.478456	1.111578	3
13250	0.000000	0.848053	2
